int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int
2622,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,"+12 au score d'esquive",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2623,0,5,0,0,8,0,0,8,0,0,45,0,0,0,0,"Huile de sorcier mineure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2624,0,5,0,0,4,0,0,4,0,0,43,0,0,0,0,"Huile de mana mineure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2625,0,5,0,0,8,0,0,8,0,0,43,0,0,0,0,"Huile de mana inférieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2626,0,5,0,0,16,0,0,16,0,0,45,0,0,0,0,"Huile de sorcier inférieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2627,0,5,0,0,24,0,0,24,0,0,45,0,0,0,0,"Huile de sorcier",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2628,0,5,5,0,36,14,0,36,14,0,45,32,0,0,0,"Huile de sorcier brillante",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2629,0,5,5,0,13,12,0,13,12,0,45,43,0,0,0,"Huile de mana brillante",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2630,0,1,0,0,30,0,0,30,0,0,25349,0,0,0,0,"Poison mortel V",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2631,0,1,0,0,0,0,0,0,0,0,25440,0,0,0,0,"Réaction 6",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,107,1,0,0,0,0,0
2632,0,6,0,0,52,0,0,52,0,0,0,0,0,0,0,"Croque-roc 8",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,61,9,0,0,0,0,0
2633,0,6,0,0,62,0,0,62,0,0,0,0,0,0,0,"Croque-roc 9",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,61,9,0,0,0,0,0
2634,0,3,0,0,100,0,0,100,0,0,16313,0,0,0,0,"Langue de feu 7",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,32,9,0,0,0,0,0
2635,0,1,0,0,0,0,0,0,0,0,25501,0,0,0,0,"Arme de givre 6",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,33,9,0,0,0,0,0
2636,0,3,0,0,20,0,0,20,0,0,33757,0,0,0,0,"Furie-des-vents 5",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,81,9,0,0,0,0,0
2637,0,1,0,0,100,0,0,100,0,0,25555,0,0,0,0,"Totem Langue de feu 5",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,32,7,0,0,0,0,0
2638,0,1,0,0,20,0,0,20,0,0,25583,0,0,0,0,"Totem Furie-des vents 4",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,81,7,0,0,0,0,0
2639,0,1,0,0,20,0,0,20,0,0,25584,0,0,0,0,"Totem Furie-des vents 5",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,81,7,0,0,0,0,0
2640,0,1,0,0,50,0,0,50,0,0,26688,0,0,0,0,"Poison anesthésiant",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2641,0,1,0,0,100,0,0,100,0,0,26890,0,0,0,0,"Poison instantané VII",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2642,0,1,0,0,30,0,0,30,0,0,26968,0,0,0,0,"Poison mortel VI",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2643,0,1,0,0,30,0,0,30,0,0,27187,0,0,0,0,"Poison mortel VII",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2644,0,1,0,0,100,0,0,100,0,0,27189,0,0,0,0,"Poison douloureux V",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,26,9,0,0,0,0,0
2645,0,1,0,0,0,0,0,0,0,0,27253,0,0,0,0,"Pierre de feu 5",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,32,3,0,0,0,0,0
2646,0,5,0,0,25,0,0,25,0,0,3,0,0,0,0,"+25 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,125,0,0,0,0,0,0
2647,0,5,0,0,12,0,0,12,0,0,4,0,0,0,0,"+12 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2648,0,5,0,0,12,0,0,12,0,0,12,0,0,0,0,"+12 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2649,0,5,0,0,12,0,0,12,0,0,7,0,0,0,0,"+12 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2650,0,5,0,0,15,0,0,15,0,0,45,0,0,0,0,"+15 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2651,0,5,0,0,12,0,0,12,0,0,45,0,0,0,0,"+12 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2652,0,5,0,0,11,0,0,11,0,0,45,0,0,0,0,"+11 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2653,0,3,0,0,0,0,0,0,0,0,27941,0,0,0,0,"+36 à la valeur de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2654,0,5,0,0,12,0,0,12,0,0,5,0,0,0,0,"+12 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2655,0,5,0,0,15,0,0,15,0,0,15,0,0,0,0,"+15 au score de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2656,0,5,5,0,5,5,0,5,5,0,46,43,0,0,0,"+5 points de vie et de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2657,0,5,0,0,12,0,0,12,0,0,3,0,0,0,0,"+12 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2658,0,5,5,0,10,10,0,10,10,0,31,32,0,0,0,"+10 au score de toucher et +10 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2659,0,5,0,0,150,0,0,150,0,0,1,0,0,0,0,"+150 points de vie",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2660,0,5,0,0,150,0,0,150,0,0,0,0,0,0,0,"+150 points de mana",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2661,0,3,0,0,0,0,0,0,0,0,27959,0,0,0,0,"+6 à toutes les caractéristiques",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2662,0,4,0,0,120,0,0,120,0,0,0,0,0,0,0,"+120 Armure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2663,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,"+7 à toutes les résistances",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2664,0,3,0,0,0,0,0,0,0,0,27963,0,0,0,0,"+7 à toutes les résistances",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2665,0,5,0,0,35,0,0,35,0,0,6,0,0,0,0,"+35 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2666,0,5,0,0,30,0,0,30,0,0,5,0,0,0,0,"+30 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,2,0,0,0,0,0,0
2667,0,5,0,0,70,0,0,70,0,0,38,0,0,0,0,"+70 à la puissance d'attaque",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,156,0,0,0,0,0,0
2668,0,5,0,0,20,0,0,20,0,0,4,0,0,0,0,"+20 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,106,0,0,0,0,0,0
2669,0,5,0,0,40,0,0,40,0,0,45,18031,0,0,0,"+40 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,159,0,0,0,0,0,0
2670,0,5,0,0,35,0,0,35,0,0,3,0,0,0,0,"+35 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,125,0,0,0,0,0,0
2671,0,3,0,0,0,0,0,0,0,0,27979,0,0,0,0,"+50 à la puissance des sorts de Feu et des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,158,0,0,0,0,0,0
2672,0,3,0,0,0,0,0,0,0,0,27980,0,0,0,0,"+54 à la puissance des sorts d'Ombre et de Givre",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,157,0,0,0,0,0,0
2673,0,1,0,0,0,0,0,0,0,0,28093,0,0,0,0,"Mangouste",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,155,0,0,0,0,0,0
2674,0,3,0,0,0,0,0,0,0,0,27997,0,0,0,0,"Eruption de sort",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,160,0,0,0,0,0,0
2675,0,1,0,0,0,0,0,0,0,0,28005,0,0,0,0,"Maître de guerre",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,159,0,0,0,0,0,0
2676,0,5,0,0,16,0,0,16,0,0,43,0,0,0,0,"Huile de mana excellente",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2677,0,5,0,0,14,0,0,14,0,0,43,0,0,0,0,"Huile de mana excellente",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2678,0,5,0,0,42,0,0,42,0,0,45,0,0,0,0,"Huile de sorcier excellente",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2679,0,5,0,0,8,0,0,8,0,0,43,0,0,0,0,"8 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2680,0,3,0,0,0,0,0,0,0,0,27963,0,0,0,0,"+7 à toutes les résistances",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2681,0,4,0,0,10,0,0,10,0,0,3,0,0,0,0,"+10 à la résistance à la Nature",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
2682,0,4,0,0,10,0,0,10,0,0,4,0,0,0,0,"+10 à la résistance au Givre",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
2683,0,4,0,0,10,0,0,10,0,0,5,0,0,0,0,"+10 à la résistance à l'Ombre",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
2684,0,3,0,0,0,0,0,0,0,0,28893,0,0,0,0,"+100 à la puissance d'attaque contre les morts-vivants",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2685,0,3,0,0,0,0,0,0,0,0,28890,0,0,0,0,"+60 à la puissance des sorts contre les morts-vivants",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2686,0,5,0,0,8,0,0,8,0,0,4,0,0,0,0,"+8 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23233,0,0,0,0
2687,0,5,0,0,8,0,0,8,0,0,3,0,0,0,0,"+8 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23234,0,0,0,0
2688,0,5,0,0,8,0,0,8,0,0,7,0,0,0,0,"+8 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23235,0,0,0,0
2689,0,5,0,0,8,0,0,8,0,0,43,0,0,0,0,"+8 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23359,28,0,0,0
2690,0,5,0,0,7,0,0,7,0,0,45,0,0,0,0,"+7 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23094,0,0,0,0
2691,0,5,0,0,6,0,0,6,0,0,4,0,0,0,0,"+6 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23095,0,0,0,0
2692,0,5,0,0,7,0,0,7,0,0,45,0,0,0,0,"+7 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23096,0,0,0,0
2693,0,5,0,0,6,0,0,6,0,0,3,0,0,0,0,"+6 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23097,0,0,0,0
2694,0,5,0,0,6,0,0,6,0,0,5,0,0,0,0,"+6 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23113,0,0,0,0
2695,0,5,0,0,6,0,0,6,0,0,32,0,0,0,0,"+6 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23114,0,0,0,0
2696,0,5,0,0,6,0,0,6,0,0,12,0,0,0,0,"+6 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23115,0,0,0,0
2697,0,5,0,0,6,6,0,6,6,0,31,17,0,0,0,"+6 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23116,0,0,0,0
2698,0,5,0,0,9,0,0,9,0,0,7,0,0,0,0,"+9 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23118,0,0,0,0
2699,0,5,0,0,6,0,0,6,0,0,6,0,0,0,0,"+6 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23119,0,0,0,0
2700,0,3,0,0,0,0,0,0,0,0,31926,0,0,0,0,"+8 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23120,0,0,0,0
2701,0,5,0,0,3,0,0,3,0,0,43,0,0,0,0,"+3 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23121,0,0,0,0
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"+12 Agilité (2 gemmes rouges)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2703,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"+4 Agilité pour chaque couleur de gemme",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23364,0,0,0,0
2704,0,5,0,0,12,0,0,12,0,0,4,0,0,0,0,"+12 Force avec 4 gemmes bleues équipées",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23366,3,0,0,0
2705,0,5,5,0,3,4,0,3,4,0,5,45,0,0,0,"+4 à la puissance des sorts et +3 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23099,0,0,0,0
2706,0,5,5,0,3,4,0,3,4,0,12,7,0,0,0,"+3 au score de défense et +4 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23105,0,0,0,0
2707,0,5,5,0,2,3,0,2,3,0,43,5,0,0,0,"+3 Intelligence et +2 point de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23106,0,0,0,0
2708,0,5,5,0,4,4,0,4,4,0,45,7,0,0,0,"+4 à la puissance des sorts et +4 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23108,0,0,0,0
2709,0,5,5,0,4,2,0,4,2,0,45,43,0,0,0,"+4 à la puissance des sorts et +2 point de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23109,0,0,0,0
2710,0,5,5,0,3,4,0,3,4,0,3,7,0,0,0,"+3 Agilité et +4 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23110,0,0,0,0
2711,0,5,5,0,3,4,0,3,4,0,4,7,0,0,0,"+3 Force et +4 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23111,0,0,0,0
2712,0,2,0,0,12,0,0,12,0,0,0,0,0,0,0,"Aiguisé (+12 points de dégâts)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2713,0,5,2,0,14,12,0,14,12,0,32,0,0,0,0,"Aiguisé (+14 au score de critique et +12 aux points de dégâts)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2714,0,3,0,0,0,0,0,0,0,0,29455,0,0,0,0,"Pointe en gangracier (26-38)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2715,0,5,5,0,16,6,0,16,6,0,45,43,0,0,0,"+16 à la puissance des sorts et 6 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2716,0,5,4,0,16,100,0,16,100,0,7,0,0,0,0,"+16 Endurance et +100 Armure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2717,0,5,5,0,26,14,0,26,14,0,38,32,0,0,0,"+26 à la puissance d'attaque/+14 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2718,0,3,0,0,0,0,0,0,0,0,42135,0,0,0,0,"Rune de garde inférieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2719,0,3,0,0,0,0,0,0,0,0,29674,0,0,0,0,"Gardien de sauvegarde inférieur",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2720,0,3,0,0,0,0,0,0,0,0,29701,0,0,0,0,"Gardien de sauvegarde supérieur",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2721,0,5,5,0,15,14,0,15,14,0,45,32,0,0,0,"+15 à la puissance des sorts et +14 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2722,0,2,0,0,10,0,0,10,0,0,0,0,0,0,0,"Lunette (+10 point de dégâts)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,55
2723,0,2,0,0,12,0,0,12,0,0,0,0,0,0,0,"Lunette (+12 point de dégâts)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,55
2724,0,5,0,0,28,0,0,28,0,0,20,0,0,0,0,"Lunette (+28 au score de coup critique)",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2725,0,5,0,0,8,0,0,8,0,0,4,0,0,0,0,"+8 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24027,0,0,0,0
2726,0,5,0,0,8,0,0,8,0,0,3,0,0,0,0,"+8 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24028,0,0,0,0
2727,0,5,0,0,9,0,0,9,0,0,45,0,0,0,0,"+9 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24029,0,0,0,0
2728,0,5,0,0,9,0,0,9,0,0,45,0,0,0,0,"+9 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24030,0,0,0,0
2729,0,5,0,0,16,0,0,16,0,0,38,0,0,0,0,"+16 à la puissance d'attaque",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24031,0,0,0,0
2730,0,5,0,0,8,0,0,8,0,0,13,0,0,0,0,"+8 au score d'esquive",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24032,0,0,0,0
2731,0,5,0,0,12,0,0,12,0,0,7,0,0,0,0,"+12 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24033,0,0,0,0
2732,0,5,0,0,8,0,0,8,0,0,6,0,0,0,0,"+8 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24035,0,0,0,0
2733,0,5,0,0,4,0,0,4,0,0,43,0,0,0,0,"+4 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24037,0,0,0,0
2734,0,5,0,0,8,0,0,8,0,0,5,0,0,0,0,"+8 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24047,0,0,0,0
2735,0,5,0,0,8,8,0,8,8,0,32,20,0,0,0,"+8 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24048,0,0,0,0
2736,0,5,0,0,8,0,0,8,0,0,32,0,0,0,0,"+8 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24050,0,0,0,0
2737,0,5,0,0,8,0,0,8,0,0,12,0,0,0,0,"+8 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24052,0,0,0,0
2738,0,5,5,0,4,6,0,4,6,0,4,7,0,0,0,"+4 Force et +6 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24054,0,0,0,0
2739,0,5,5,0,4,6,0,4,6,0,3,7,0,0,0,"+4 Agilité et +6 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24055,0,0,0,0
2740,0,5,5,0,5,6,0,5,6,0,45,7,0,0,0,"+5 à la puissance des sorts et +6 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24056,0,0,0,0
2741,0,5,5,0,5,2,0,5,2,0,45,43,0,0,0,"+5 à la puissance des sorts et +2 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24057,0,0,0,0
2742,0,5,5,0,5,4,0,5,4,0,45,5,0,0,0,"+5 à la puissance des sorts et +4 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24060,0,0,0,0
2743,0,5,5,0,4,6,0,4,6,0,12,7,0,0,0,"+4 au score de défense et +6 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24062,0,0,0,0
2744,0,5,5,0,4,2,0,4,2,0,5,43,0,0,0,"+4 Intelligence et +2 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24065,0,0,0,0
2745,0,5,5,0,25,15,0,25,15,0,45,7,0,0,0,"+25 à la puissance des sorts et +15 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,50
2746,0,5,5,0,35,20,0,35,20,0,45,7,0,0,0,"+35 à la puissance des sorts et +20 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2747,0,5,5,0,25,15,0,25,15,0,45,7,0,0,0,"+25 à la puissance des sorts et +15 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,50
2748,0,5,5,0,35,20,0,35,20,0,45,7,0,0,0,"+35 à la puissance des sorts et +20 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,60
2749,0,5,0,0,12,0,0,12,0,0,5,0,0,0,0,"+12 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2750,0,5,0,0,6,0,0,6,0,0,43,0,0,0,0,"6 points de mana toutes les 5 sec.",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2751,0,5,0,0,14,0,0,14,0,0,32,0,0,0,0,"+14 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2752,0,5,5,0,3,3,3,3,3,3,4,32,20,0,0,"+3 au score de coup critique et +3 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23098,0,0,0,0
2753,0,5,5,0,4,4,4,4,4,4,4,32,20,0,0,"+4 au score de coup critique et +4 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24058,0,0,0,0
2754,0,5,0,0,8,0,0,8,0,0,14,0,0,0,0,"+8 au score de parade",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24036,0,0,0,0
2755,0,5,5,0,3,3,0,3,3,0,3,31,0,0,0,"+3 au score de toucher et +3 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23100,0,0,0,0
2756,0,5,5,0,4,4,4,4,4,4,3,31,17,0,0,"+4 au score de toucher et +4 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24061,0,0,0,0
2757,0,5,5,0,4,3,3,4,3,3,7,32,20,0,0,"+3 au score de coup critique et +4 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23104,0,0,0,0
2758,0,5,5,0,6,4,4,6,4,4,7,32,20,0,0,"+4 au score de coup critique et +6 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24067,0,0,0,0
2759,0,5,0,0,8,0,0,8,0,0,35,0,0,0,0,"+8 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24053,0,0,0,0
2760,0,5,5,0,3,4,0,3,4,0,32,45,0,0,0,"+3 au score de coup critique et +4 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23101,0,0,0,0
2761,0,5,5,0,4,5,0,4,5,0,32,45,0,0,0,"+4 au score de coup critique et +5 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24059,0,0,0,0
2762,0,5,3,0,3,0,0,3,0,0,32,31922,0,0,0,"+3 au score de coup critique et +4 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,23103,0,0,0,0
2763,0,5,3,0,4,0,0,4,0,0,32,31921,0,0,0,"+4 au score de coup critique et +5 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24066,0,0,0,0
2764,0,5,0,0,8,8,0,8,8,0,31,17,0,0,0,"+8 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24051,0,0,0,0
2765,0,3,0,0,0,0,0,0,0,0,25975,0,0,0,0,"+10 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,24039,0,0,0,0
2766,0,5,0,0,8,0,0,8,0,0,5,0,0,0,0,"+8 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2767,0,5,0,0,8,0,0,8,0,0,31,0,0,0,0,"+8 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2768,0,5,0,0,16,0,0,16,0,0,45,0,0,0,0,"+16 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2769,0,5,0,0,11,0,0,11,0,0,31,0,0,0,0,"+11 aux score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2770,0,5,0,0,7,0,0,7,0,0,45,0,0,0,0,"+7 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2771,0,5,0,0,8,0,0,8,0,0,32,0,0,0,0,"+8 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
